v_link_id,time,area1,area2,area3
47872094202,17:15:00,10.78,64.72,0.02
57173567001,17:15:00,6.08,85.92,9.75
57174250701,17:15:00,31.24,48.64,0.0
47870666002,17:15:00,39.2,32.81,5.19
47878052001,17:15:00,12.72,51.53,0.02
47871209901,17:15:00,37.01,26.89,0.04
47871209902,17:15:00,40.94,20.81,0.02
47870160502,17:15:00,14.59,58.51,0.0
47877866002,17:15:00,44.41,26.39,0.0
47872094201,17:15:00,18.16,63.87,10.92
47871348702,17:15:00,13.94,61.85,2.82
47873728201,17:15:00,18.34,64.86,2.26
47872559901,17:15:00,38.45,24.78,6.41
47874156202,17:15:00,1.46,71.77,0.0
47877363201,17:15:00,8.1,70.68,0.05
47871210701,17:15:00,19.92,46.74,0.0
47871275101,17:15:00,23.46,53.44,3.27
47877362802,17:15:00,26.49,44.37,0.01
47878060401,17:15:00,9.41,73.58,19.46
47873727801,17:15:00,8.23,67.85,0.0
47874090601,17:15:00,10.51,54.69,31.43
47870749801,17:15:00,11.49,61.68,2.48
47872982602,17:15:00,42.78,27.38,3.77
47875390401,17:15:00,22.07,62.13,0.0
47870484001,17:15:00,28.78,66.88,0.0
47871294101,17:15:00,17.68,40.68,22.95
47870854202,17:15:00,24.14,49.26,10.69
47877362902,17:15:00,4.38,86.71,8.83
47871275102,17:15:00,42.47,24.52,3.48
47873728401,17:15:00,21.61,39.26,0.0
47870084102,17:15:00,45.62,24.53,0.0
47873728001,17:15:00,23.62,58.23,0.0
47873728002,17:15:00,15.09,48.9,0.0
47871255602,17:15:00,21.09,53.77,4.59
47870484301,17:15:00,6.73,55.99,0.32
57170544401,17:15:00,7.89,87.51,1.68
47876086301,17:15:00,24.2,54.41,0.0
47872101401,17:15:00,12.84,69.19,24.14
47871573601,17:15:00,45.8,28.07,0.0
47871324401,17:15:00,29.08,5.61,22.83
47877609501,17:15:00,2.97,92.7,0.0
47871381401,17:15:00,25.34,47.0,0.0
47870286802,17:15:00,40.1,26.34,0.0
47877945001,17:15:00,9.48,70.32,0.0
47871844301,17:15:00,18.91,51.1,0.0
47874140202,17:15:00,3.23,96.01,0.36
47878060601,17:15:00,4.2,75.41,13.72
47871351801,17:15:00,17.39,52.56,0.0
57171273701,17:15:00,7.29,62.74,2.61
47876086401,17:15:00,21.9,60.06,14.83
47872666301,17:15:00,10.96,71.09,5.93
47871346002,17:15:00,19.37,52.18,0.03
47874204801,17:15:00,27.04,48.33,0.0
47877865902,17:15:00,7.84,60.7,0.0
47875227101,17:15:00,1.58,99.22,0.0
47872555302,17:15:00,7.78,90.36,3.0
47870660302,17:15:00,7.04,73.77,0.0
47878080101,17:15:00,6.07,64.69,0.08
47871210401,17:15:00,22.21,63.87,0.02
47871362401,17:15:00,39.68,27.24,0.02
47872955401,17:15:00,10.53,52.96,5.88
47872632501,17:15:00,5.55,71.55,2.83
47870451001,17:15:00,6.53,82.07,0.07
47871844201,17:15:00,39.17,28.27,0.0
47871337502,17:15:00,44.27,24.26,0.02
47877895501,17:15:00,17.89,63.78,15.55
47872559902,17:15:00,22.47,56.62,11.46
47877609601,17:15:00,6.14,87.52,6.37
47875227001,17:15:00,16.35,53.19,10.98
47877929901,17:15:00,2.38,70.3,0.26
47871416901,17:15:00,4.51,87.46,5.34
47870747601,17:15:00,5.51,94.04,0.76
47871210502,17:15:00,33.83,41.51,0.0
47877363202,17:15:00,13.73,65.19,21.02
47878059802,17:15:00,35.21,44.39,0.0
47877866001,17:15:00,27.81,52.04,0.02
47875390302,17:15:00,7.22,65.65,4.07
47877895601,17:15:00,10.65,79.62,7.67
47871828301,17:15:00,11.74,52.15,0.02
47871337501,17:15:00,36.08,39.63,2.33
47871317202,17:15:00,44.54,15.21,0.0
47878068201,17:15:00,5.75,63.64,10.7
47872109601,17:15:00,35.0,27.31,0.02
47875227002,17:15:00,1.55,97.14,1.0
47870084001,17:15:00,31.38,49.36,0.0
47870654901,17:15:00,4.4,94.35,2.48
47872555301,17:15:00,3.08,79.55,18.95
47870451002,17:15:00,0.93,98.05,0.49
47871361401,17:15:00,29.65,47.49,0.0
47877889701,17:15:00,25.98,44.91,0.02
47872071702,17:15:00,11.36,59.54,30.55
47878060701,17:15:00,18.23,59.46,0.07
47871162702,17:15:00,44.88,18.91,2.82
57170509101,17:15:00,13.85,59.45,23.99
47877901601,17:15:00,2.01,76.14,0.04
47872109602,17:15:00,17.03,53.87,6.92
47872983001,17:15:00,17.04,64.38,18.97
47870286301,17:15:00,24.08,51.07,0.0
47871573702,17:15:00,32.24,36.73,4.31
47874090402,17:15:00,38.45,32.01,0.0
47876075601,17:15:00,30.37,36.73,0.0
47878073101,17:15:00,6.84,72.13,5.7
47877915901,17:15:00,8.31,69.13,27.81
47870749801,17:30:00,9.64,62.59,2.38
47871275101,17:30:00,20.84,56.53,0.0
47877609601,17:30:00,4.37,91.77,3.8
47872982602,17:30:00,41.15,32.12,3.95
47878073101,17:30:00,5.79,72.47,3.33
47875227001,17:30:00,17.53,54.6,0.0
47877363201,17:30:00,8.56,67.13,4.67
47875390401,17:30:00,22.07,61.24,0.0
47872983001,17:30:00,17.84,66.21,14.32
47870854202,17:30:00,24.43,48.5,0.02
57172604701,17:30:00,28.74,46.67,0.0
47871844201,17:30:00,37.98,30.4,0.0
47877362902,17:30:00,4.5,94.98,4.59
47870484001,17:30:00,28.88,65.49,0.0
47872109602,17:30:00,19.48,54.03,0.0
47871294101,17:30:00,19.06,39.31,23.13
47872666301,17:30:00,9.26,72.49,20.73
47871362401,17:30:00,37.87,31.09,0.06
47870286301,17:30:00,23.4,51.52,0.02
47876086401,17:30:00,19.37,55.42,19.52
47878059802,17:30:00,34.25,44.33,0.0
57174250602,17:30:00,15.68,53.33,12.35
47878059701,17:30:00,27.06,53.13,3.33
47872555302,17:30:00,8.03,87.38,3.83
47870666001,17:30:00,36.1,42.21,0.22
47871162702,17:30:00,44.41,21.45,2.79
47870749701,17:30:00,7.25,58.6,0.0
47871346101,17:30:00,14.7,72.43,0.07
47870160502,17:30:00,13.59,59.27,0.0
47870666002,17:30:00,36.93,32.94,6.93
47877901601,17:30:00,1.8,76.32,0.0
47875227002,17:30:00,2.7,93.87,2.21
47876085801,17:30:00,9.97,68.07,3.15
47871417201,17:30:00,24.98,48.28,3.02
47872071702,17:30:00,10.64,56.75,28.97
47871256001,17:30:00,3.44,81.07,5.57
47873728001,17:30:00,23.85,58.19,13.7
47873727801,17:30:00,9.01,67.97,0.0
47876086301,17:30:00,25.94,53.06,0.0
47875227101,17:30:00,1.9,98.56,0.09
47877362802,17:30:00,25.22,44.39,0.0
47877895601,17:30:00,11.22,77.85,8.72
47871210701,17:30:00,20.98,47.29,0.0
47871210502,17:30:00,32.73,42.38,0.0
47873728201,17:30:00,18.26,64.9,0.0
47871828301,17:30:00,11.19,52.19,14.13
47878060601,17:30:00,3.51,78.36,14.85
47874140202,17:30:00,4.98,95.41,0.71
47874090402,17:30:00,38.6,29.57,0.0
47870451001,17:30:00,6.47,82.56,10.17
47872094201,17:30:00,19.58,61.53,6.15
47871324401,17:30:00,30.41,6.6,20.36
47871210401,17:30:00,22.55,64.7,0.0
47873728002,17:30:00,14.94,49.22,0.0
47872101402,17:30:00,3.64,97.47,0.13
47871351802,17:30:00,19.07,67.94,0.13
47872559902,17:30:00,21.75,55.15,14.2
47871351801,17:30:00,15.69,55.65,0.0
47872559901,17:30:00,37.83,26.43,5.1
47878072201,17:30:00,26.37,53.79,2.09
47871337502,17:30:00,44.05,23.32,0.02
47870654902,17:30:00,12.43,64.27,11.01
47870660302,17:30:00,5.72,80.88,0.0
47877892401,17:30:00,23.46,46.55,13.61
47871162701,17:30:00,32.83,41.76,0.09
47878080101,17:30:00,5.23,66.79,0.0
47870654901,17:30:00,4.52,93.53,2.88
47877929901,17:30:00,3.27,67.93,6.81
47871317201,17:30:00,13.18,74.63,3.17
47877866002,17:30:00,43.84,28.4,0.0
47871209901,17:30:00,36.95,26.79,0.0
47872632501,17:30:00,4.68,73.06,16.26
47874156202,17:30:00,2.34,69.16,2.21
57171936801,17:30:00,25.56,47.68,7.93
47871348702,17:30:00,11.77,61.41,0.0
47871573602,17:30:00,25.61,49.86,2.46
57171273701,17:30:00,8.1,62.11,0.04
47871209902,17:30:00,38.81,24.39,0.0
47878052001,17:30:00,12.04,52.41,0.0
47871573701,17:30:00,9.79,68.18,0.0
47870451002,17:30:00,1.97,97.03,0.78
47877915901,17:30:00,7.29,64.82,10.26
47878060701,17:30:00,19.14,61.84,0.08
47877362801,17:30:00,25.64,47.27,0.0
47878072101,17:30:00,5.42,68.54,0.76
47874090601,17:30:00,10.31,53.2,9.93
47876075601,17:30:00,33.18,37.96,0.0
47872109601,17:30:00,35.69,26.52,0.0
47878068201,17:30:00,5.56,68.4,25.14
57170509101,17:30:00,14.33,58.53,23.78
47872094202,17:30:00,12.03,64.37,0.0
47871573702,17:30:00,32.02,37.17,8.2
47871361401,17:30:00,30.27,46.92,0.0
57174250701,17:30:00,34.41,44.99,0.0
57173567001,17:30:00,6.53,78.67,17.3
47872666302,17:30:00,12.29,69.69,9.84
47872955401,17:30:00,9.82,53.44,5.37
47877362901,17:30:00,6.64,61.85,0.0
47871416901,17:30:00,5.26,86.74,5.06
47877609501,17:30:00,3.62,91.9,0.06
47877895501,17:30:00,18.72,65.07,20.7
47874204801,17:30:00,28.6,46.32,0.0
47872101401,17:30:00,13.97,70.17,0.07
47873728401,17:30:00,21.41,39.37,0.0
47871337501,17:30:00,33.74,42.51,2.38
47871381401,17:30:00,24.41,43.42,0.0
47870084001,17:30:00,30.2,47.11,2.58
47870084102,17:30:00,44.39,26.49,0.0
47877945001,17:30:00,9.93,69.94,0.0
47871275102,17:30:00,42.03,25.96,2.98
47877889701,17:30:00,25.09,44.4,0.0
47878060401,17:30:00,9.91,73.26,18.84
47871346002,17:30:00,18.71,53.42,4.08
47872555301,17:30:00,3.52,80.36,0.04
47875390302,17:30:00,6.23,67.81,1.61
47870286802,17:30:00,38.35,28.49,0.0
47871573601,17:30:00,45.36,29.51,0.02
47877363202,17:30:00,12.56,65.64,19.28
57170544401,17:30:00,8.6,89.78,0.84
47871255602,17:30:00,19.96,55.34,0.02
47877865902,17:30:00,6.47,61.71,0.0
47877866001,17:30:00,27.85,56.01,0.02
47871844301,17:30:00,18.3,51.55,0.0
47870747601,17:30:00,2.47,95.14,0.67
47871317202,17:30:00,44.02,14.87,0.0
47870484301,17:30:00,8.44,56.15,9.29
47877865901,17:30:00,10.25,68.6,22.59
47877915901,17:45:00,8.05,67.34,8.54
57171936801,17:45:00,26.42,49.77,0.0
47871317201,17:45:00,11.77,75.06,3.35
47877889701,17:45:00,26.76,42.85,0.0
47871210502,17:45:00,35.1,38.87,0.0
47871324401,17:45:00,39.78,5.69,19.08
47874156202,17:45:00,2.18,70.37,0.0
47870160502,17:45:00,13.24,59.95,0.0
47871573701,17:45:00,10.27,65.69,9.35
47873728401,17:45:00,20.91,40.97,0.0
47877901601,17:45:00,2.29,75.48,0.05
47877865901,17:45:00,10.83,70.11,21.3
47870747601,17:45:00,6.27,92.4,1.03
47876086301,17:45:00,26.37,54.33,0.0
47874090402,17:45:00,38.1,32.33,0.0
47874090601,17:45:00,11.05,54.2,31.61
47874204801,17:45:00,30.24,46.13,0.0
57174250602,17:45:00,17.25,55.62,0.07
47871417201,17:45:00,22.01,52.49,2.04
47871337502,17:45:00,42.92,25.73,0.0
47870286301,17:45:00,23.27,51.27,0.0
47871346101,17:45:00,13.33,71.57,2.44
47878052001,17:45:00,12.74,52.34,0.0
47877362801,17:45:00,24.04,47.99,8.82
47870451002,17:45:00,1.69,97.82,0.44
47872666302,17:45:00,11.89,75.61,13.9
47878060701,17:45:00,19.45,61.0,0.12
47872109601,17:45:00,36.16,28.29,0.0
47871573702,17:45:00,29.91,41.59,7.31
47876075601,17:45:00,33.41,36.19,0.0
47877929901,17:45:00,4.31,71.65,18.52
47872955401,17:45:00,10.03,53.2,0.0
47877363202,17:45:00,14.91,70.02,13.71
47875390302,17:45:00,7.27,67.12,9.74
47878080101,17:45:00,5.26,67.67,0.0
47871317202,17:45:00,44.63,13.86,0.06
47871337501,17:45:00,34.8,42.75,7.19
47870084001,17:45:00,30.24,50.29,0.0
47875227001,17:45:00,16.67,51.31,0.0
47872983001,17:45:00,16.62,68.04,9.97
47872109602,17:45:00,19.35,53.25,0.0
47872666301,17:45:00,9.43,69.62,23.97
47875227002,17:45:00,2.8,94.9,2.45
47877895601,17:45:00,10.45,80.65,6.44
47878073101,17:45:00,5.0,74.03,6.15
47876085801,17:45:00,10.98,63.69,2.62
47871828301,17:45:00,11.89,52.47,6.35
47871162701,17:45:00,30.1,44.73,4.72
47870451001,17:45:00,7.23,82.67,14.68
57173567001,17:45:00,6.2,86.79,12.1
47878072201,17:45:00,25.6,56.29,0.06
47878060401,17:45:00,10.06,75.63,17.48
47870666002,17:45:00,35.4,35.53,6.84
47870666001,17:45:00,35.33,39.15,2.72
47870749701,17:45:00,8.26,57.01,0.0
47873728001,17:45:00,24.9,55.1,0.02
47872101402,17:45:00,3.83,97.31,0.24
47873728002,17:45:00,14.77,50.26,7.16
47878060601,17:45:00,3.65,80.18,13.13
47871210701,17:45:00,21.63,48.57,0.0
47877362802,17:45:00,25.57,45.34,0.03
47872982602,17:45:00,37.33,38.73,0.11
47870854202,17:45:00,22.87,51.55,0.0
47873727801,17:45:00,10.14,68.43,0.0
47870484001,17:45:00,29.97,65.03,0.0
47871275101,17:45:00,21.45,55.85,0.0
47871275102,17:45:00,40.34,27.37,4.22
47871351801,17:45:00,15.22,53.51,0.0
47872101401,17:45:00,14.15,69.51,16.01
47877362902,17:45:00,4.75,94.42,1.5
47877609501,17:45:00,3.65,89.83,0.02
47871573601,17:45:00,44.42,30.55,0.0
47871255602,17:45:00,21.51,55.05,0.09
47870484301,17:45:00,8.44,56.74,5.13
47871348702,17:45:00,8.37,68.81,0.0
47870654902,17:45:00,14.83,61.67,26.87
47877362901,17:45:00,5.95,63.25,3.29
47871210401,17:45:00,23.76,67.05,0.0
47871362401,17:45:00,32.18,39.84,0.13
47872071702,17:45:00,10.53,58.63,32.6
47878072101,17:45:00,5.72,70.54,0.41
47872094202,17:45:00,13.82,60.85,2.54
47872555302,17:45:00,10.04,84.7,4.07
57174250701,17:45:00,34.63,42.6,0.0
47877866002,17:45:00,43.96,26.61,0.0
47877892401,17:45:00,25.54,45.23,0.02
47871573602,17:45:00,26.48,49.73,2.36
47871209901,17:45:00,36.92,25.33,0.1
57171273701,17:45:00,7.15,63.35,6.01
47871844301,17:45:00,18.88,51.05,0.0
57170544401,17:45:00,8.34,88.28,1.08
47870286802,17:45:00,37.72,29.38,0.02
47876086401,17:45:00,21.64,56.16,18.9
47870084102,17:45:00,45.06,23.54,0.0
47877945001,17:45:00,9.05,70.05,0.02
47877363201,17:45:00,8.36,66.84,2.18
47871294101,17:45:00,26.92,48.02,18.45
47875390401,17:45:00,23.2,60.37,0.0
57172604701,17:45:00,27.16,46.52,0.0
47870749801,17:45:00,10.28,63.21,0.0
47871381401,17:45:00,25.06,44.21,2.68
47873728201,17:45:00,18.08,67.72,0.0
47874140202,17:45:00,3.88,89.47,5.94
47872094201,17:45:00,22.32,59.91,19.28
47871351802,17:45:00,17.03,70.99,0.27
47878059701,17:45:00,26.96,53.26,0.0
47872559901,17:45:00,34.9,30.76,2.57
47878068201,17:45:00,7.8,67.55,25.47
47871209902,17:45:00,37.27,24.62,2.01
47870654901,17:45:00,4.62,92.97,2.98
47871256001,17:45:00,5.46,76.8,19.77
47875227101,17:45:00,1.76,98.92,0.0
47871162702,17:45:00,43.35,22.78,3.52
47872559902,17:45:00,20.92,57.69,24.26
47877609601,17:45:00,2.91,95.06,2.46
47871844201,17:45:00,37.81,30.71,0.0
47878059802,17:45:00,35.4,43.42,0.0
47871346002,17:45:00,16.1,55.46,2.3
47872555301,17:45:00,3.8,74.68,17.56
57170509101,17:45:00,13.4,63.07,21.35
47871416901,17:45:00,6.7,86.77,5.73
47877865902,17:45:00,5.99,63.06,0.01
47877895501,17:45:00,22.15,58.08,10.81
47877866001,17:45:00,26.09,57.93,0.0
47872632501,17:45:00,3.99,77.54,2.99
47871361401,17:45:00,28.92,48.79,0.0
47870660302,17:45:00,5.17,77.41,0.0
47872109601,18:00:00,37.17,25.99,0.02
47878052001,18:00:00,12.56,52.3,0.0
47870666001,18:00:00,32.95,42.57,3.3
47874090402,18:00:00,38.92,30.09,0.0
47871417201,18:00:00,16.47,55.99,11.11
47878073101,18:00:00,5.78,76.66,19.88
47871361401,18:00:00,28.85,48.61,0.0
47871828301,18:00:00,11.15,54.99,8.29
57174250701,18:00:00,35.5,42.86,0.0
47877866002,18:00:00,44.75,27.59,0.0
47871324401,18:00:00,42.85,4.78,17.84
47878059802,18:00:00,31.82,44.62,0.0
47877945001,18:00:00,9.67,69.12,0.0
47873728002,18:00:00,14.27,50.56,0.0
47873727801,18:00:00,10.88,64.26,0.0
47871416901,18:00:00,9.94,81.49,7.61
47872101401,18:00:00,14.43,65.81,2.76
47871337501,18:00:00,37.41,37.9,0.02
47875390302,18:00:00,7.73,65.82,10.23
47877865901,18:00:00,9.8,70.12,15.62
47871294101,18:00:00,21.82,50.7,16.17
47870747601,18:00:00,5.52,92.85,0.45
47870660302,18:00:00,5.88,78.25,0.0
57174250602,18:00:00,17.48,56.48,0.07
47877609601,18:00:00,2.56,94.12,3.04
47871844201,18:00:00,38.86,29.61,0.0
47871346002,18:00:00,14.53,56.67,12.24
47877362901,18:00:00,4.66,66.31,1.75
47872555301,18:00:00,2.83,79.67,13.18
47870654902,18:00:00,13.21,67.41,3.45
47877895501,18:00:00,19.62,60.13,0.21
47877865902,18:00:00,4.85,64.84,3.9
47877866001,18:00:00,25.09,59.33,0.0
47871348702,18:00:00,7.98,70.05,3.35
47872632501,18:00:00,4.35,80.44,17.05
47870286301,18:00:00,20.72,54.75,0.04
47870484301,18:00:00,8.39,57.01,9.16
57170509101,18:00:00,16.56,67.86,15.44
47878060401,18:00:00,10.25,74.36,18.12
47878068201,18:00:00,7.96,68.93,23.48
47871255602,18:00:00,19.43,55.33,3.3
47876086401,18:00:00,22.69,56.3,21.62
47878072101,18:00:00,5.53,70.59,0.44
47878072201,18:00:00,24.24,56.87,0.02
47872094202,18:00:00,11.43,65.44,6.03
47877363202,18:00:00,12.67,78.69,10.71
47871573601,18:00:00,43.17,32.93,0.03
47877362902,18:00:00,4.37,94.17,1.13
47870654901,18:00:00,7.7,89.83,4.84
47870160502,18:00:00,13.58,58.91,0.0
57173567001,18:00:00,6.85,83.39,12.63
47872559902,18:00:00,20.15,60.29,21.83
47877929901,18:00:00,3.8,70.63,6.64
47878080101,18:00:00,4.48,67.27,0.0
47871317202,18:00:00,45.79,11.45,0.0
47876075601,18:00:00,32.46,36.88,0.0
47870084001,18:00:00,29.71,47.74,0.0
47875227001,18:00:00,16.02,52.26,2.52
47871573702,18:00:00,27.75,45.27,2.5
47872983001,18:00:00,20.57,58.96,12.92
47872109602,18:00:00,17.56,57.69,0.0
47872666301,18:00:00,9.23,68.59,18.79
47875227002,18:00:00,2.9,95.57,1.53
47877895601,18:00:00,9.88,81.73,5.62
47871362401,18:00:00,29.2,46.02,3.9
47878060701,18:00:00,16.07,66.59,6.63
47872666302,18:00:00,12.0,72.37,16.41
47870451002,18:00:00,1.55,98.24,0.16
47877362801,18:00:00,24.17,46.08,0.02
47870451001,18:00:00,7.55,80.62,2.91
47871210401,18:00:00,23.29,64.05,0.0
47872555302,18:00:00,11.24,84.61,4.42
47871256001,18:00:00,4.21,81.02,2.36
47872071702,18:00:00,9.62,57.14,33.89
47875227101,18:00:00,2.6,99.01,0.0
47871162702,18:00:00,43.64,22.19,0.1
47871162701,18:00:00,30.28,44.25,0.12
47877609501,18:00:00,2.11,94.43,0.02
47871209901,18:00:00,39.3,22.85,0.0
47871209902,18:00:00,37.47,24.54,0.02
47871573602,18:00:00,29.63,49.16,3.78
47871346101,18:00:00,14.85,71.13,0.11
47876085801,18:00:00,10.65,66.49,0.07
47877892401,18:00:00,24.04,46.09,0.0
47876086301,18:00:00,26.23,51.87,0.0
47877362802,18:00:00,24.3,46.69,0.01
47871210701,18:00:00,19.28,48.12,0.0
47874156202,18:00:00,2.63,73.89,0.0
47870484001,18:00:00,30.2,64.56,0.0
47878060601,18:00:00,3.62,81.7,15.79
47871317201,18:00:00,12.78,74.04,10.34
47871337502,18:00:00,41.58,29.48,0.05
47878059701,18:00:00,23.47,54.63,4.01
47877889701,18:00:00,29.74,42.25,0.0
47877901601,18:00:00,1.89,76.53,2.27
47872101402,18:00:00,2.94,97.65,0.13
47873728001,18:00:00,26.2,52.13,0.02
47871210502,18:00:00,34.02,41.91,0.0
47874204801,18:00:00,28.74,44.09,0.0
47874090601,18:00:00,10.23,54.09,9.01
47877915901,18:00:00,7.38,68.24,28.72
57171936801,18:00:00,27.16,50.05,4.2
47870749701,18:00:00,7.37,56.79,0.0
47870666002,18:00:00,38.43,31.67,2.71
47873728401,18:00:00,20.48,41.4,0.0
47871573701,18:00:00,12.86,67.27,14.88
47871351802,18:00:00,16.92,71.77,11.03
47872955401,18:00:00,10.21,54.02,9.38
47872094201,18:00:00,21.75,59.38,0.76
47871351801,18:00:00,12.78,53.03,0.0
57171273701,18:00:00,6.05,60.91,6.23
47871275102,18:00:00,39.51,31.06,0.12
47871844301,18:00:00,17.65,51.17,0.0
57170544401,18:00:00,14.99,84.12,1.9
47870286802,18:00:00,36.73,32.75,0.0
47870084102,18:00:00,45.3,25.0,3.1
47872982602,18:00:00,33.29,44.42,0.24
47877363201,18:00:00,8.63,69.16,5.99
47875390401,18:00:00,23.49,59.39,0.0
47872559901,18:00:00,34.37,34.42,0.0
57172604701,18:00:00,29.51,46.49,0.0
47870749801,18:00:00,9.31,62.94,5.87
47871381401,18:00:00,27.91,40.84,3.34
47870854202,18:00:00,21.92,52.68,0.02
47873728201,18:00:00,17.99,67.9,0.0
47871275101,18:00:00,25.98,50.62,0.0
47874140202,18:00:00,5.26,95.26,0.54
47871162701,18:15:00,31.23,43.57,0.07
47873728001,18:15:00,22.52,59.08,3.33
47877609501,18:15:00,2.58,98.81,0.1
47877929901,18:15:00,5.2,72.66,23.38
47870666001,18:15:00,31.96,43.72,3.38
47872982602,18:15:00,31.92,45.25,6.22
47870666002,18:15:00,38.07,32.65,2.5
57173567001,18:15:00,7.54,82.41,12.99
47871828301,18:15:00,10.15,60.88,3.33
47878060701,18:15:00,14.76,68.06,0.11
47871573702,18:15:00,25.77,47.11,2.61
47871573601,18:15:00,41.88,36.36,0.0
47870749701,18:15:00,6.5,61.7,0.02
47871275102,18:15:00,38.64,32.74,0.07
47871275101,18:15:00,23.4,53.94,0.02
47870484301,18:15:00,8.91,59.07,15.89
47878060601,18:15:00,4.12,79.02,11.29
47873727801,18:15:00,8.92,71.18,0.0
47877362801,18:15:00,23.0,53.49,0.0
47871348702,18:15:00,9.1,70.61,27.08
47877362802,18:15:00,23.65,47.11,0.03
47870286301,18:15:00,20.78,54.74,0.0
47878080101,18:15:00,4.84,71.15,0.0
57171273701,18:15:00,7.31,62.56,0.0
47871844301,18:15:00,17.23,53.84,0.0
47870286802,18:15:00,35.03,35.94,0.0
47872559901,18:15:00,35.02,33.74,0.0
47875390401,18:15:00,23.62,59.79,0.0
57172604701,18:15:00,29.36,46.98,0.0
47873728201,18:15:00,19.78,65.08,6.17
47874140202,18:15:00,4.5,94.46,1.35
47871346101,18:15:00,15.56,70.6,2.93
47876086301,18:15:00,23.57,57.53,0.0
47871351802,18:15:00,17.84,71.07,0.24
47870747601,18:15:00,4.96,93.34,1.17
47874156202,18:15:00,1.28,69.89,0.0
47871317201,18:15:00,13.11,75.3,9.91
47871337502,18:15:00,40.71,31.95,0.02
47877901601,18:15:00,1.59,79.47,7.2
47871210502,18:15:00,31.26,45.79,0.0
47874204801,18:15:00,26.0,49.64,0.0
57171936801,18:15:00,25.02,51.16,0.0
47871324401,18:15:00,48.03,5.86,15.18
47877865901,18:15:00,10.03,69.59,18.67
47873728401,18:15:00,22.62,40.68,0.0
57174250602,18:15:00,19.63,52.75,0.0
47871209901,18:15:00,33.63,29.31,2.32
47877363202,18:15:00,10.62,81.02,7.13
47871294101,18:15:00,13.29,37.14,22.83
47871209902,18:15:00,36.46,27.69,0.0
47871317202,18:15:00,42.38,17.4,4.58
47875227001,18:15:00,14.89,55.36,2.8
47872983001,18:15:00,22.36,46.24,16.53
47872109602,18:15:00,16.29,58.39,8.07
47872666301,18:15:00,8.33,68.94,8.37
47875390302,18:15:00,7.57,63.99,12.67
47872109601,18:15:00,36.19,27.66,0.0
47871362401,18:15:00,27.18,52.17,5.77
47870451001,18:15:00,4.82,85.81,8.11
47872555302,18:15:00,12.38,79.05,6.29
47871256001,18:15:00,4.71,81.31,16.14
47871162702,18:15:00,43.0,23.93,0.19
47872559902,18:15:00,20.16,59.99,22.08
47877609601,18:15:00,4.43,86.04,8.7
47878059802,18:15:00,32.42,44.62,3.15
47872555301,18:15:00,2.5,88.05,5.24
47871416901,18:15:00,11.13,74.47,9.37
47877866001,18:15:00,25.13,54.59,5.17
47872632501,18:15:00,5.39,83.77,11.99
57170509101,18:15:00,15.25,55.43,23.74
47870660302,18:15:00,4.46,89.53,0.0
47878072101,18:15:00,4.35,72.57,5.56
47872094202,18:15:00,8.42,71.38,0.0
57174250701,18:15:00,37.06,44.25,0.0
47878060401,18:15:00,8.48,75.83,18.53
47873728002,18:15:00,15.21,49.01,0.0
47870451002,18:15:00,1.62,96.51,1.08
47878059701,18:15:00,25.9,53.82,0.02
47870854202,18:15:00,18.19,55.82,12.51
47877945001,18:15:00,8.55,69.85,0.0
47872101401,18:15:00,9.61,74.73,6.18
47877866002,18:15:00,43.06,28.43,0.0
47878052001,18:15:00,9.93,53.73,0.0
47877892401,18:15:00,23.45,50.19,3.05
47872955401,18:15:00,8.67,56.99,2.56
47871573602,18:15:00,27.54,49.24,2.57
47871361401,18:15:00,25.41,51.36,5.57
47872071702,18:15:00,8.45,63.5,29.61
47871346002,18:15:00,14.48,59.16,7.62
47878068201,18:15:00,8.04,68.92,23.99
47872101402,18:15:00,3.52,97.4,0.18
47878072201,18:15:00,21.91,55.06,0.08
47871255602,18:15:00,16.47,58.54,2.75
47871351801,18:15:00,11.33,53.55,0.0
47870654902,18:15:00,11.67,73.4,15.29
47876086401,18:15:00,20.98,66.77,6.78
47870484001,18:15:00,28.71,65.48,0.0
47871210701,18:15:00,19.29,48.49,0.0
47877915901,18:15:00,7.32,78.87,0.22
47874090601,18:15:00,10.12,53.59,19.62
47870084001,18:15:00,27.42,54.56,0.02
47871337501,18:15:00,36.31,41.53,0.02
47878073101,18:15:00,7.87,84.3,11.55
47871381401,18:15:00,26.74,42.93,3.02
47871210401,18:15:00,21.44,66.99,0.0
47870084102,18:15:00,44.6,26.4,0.0
47877362901,18:15:00,5.6,64.5,15.63
47875227101,18:15:00,1.89,98.68,0.14
47876085801,18:15:00,9.29,65.33,2.64
47872666302,18:15:00,12.15,81.97,6.88
47875227002,18:15:00,2.76,93.26,3.27
57170544401,18:15:00,8.96,87.44,1.32
47870749801,18:15:00,12.13,65.69,0.0
47877895601,18:15:00,12.16,74.83,8.14
47874090402,18:15:00,37.07,31.32,6.96
47877895501,18:15:00,18.3,65.42,12.49
47876075601,18:15:00,31.11,36.42,0.0
47871417201,18:15:00,17.22,56.55,10.83
47877889701,18:15:00,25.24,43.95,3.37
47870160502,18:15:00,10.24,61.72,2.61
47871844201,18:15:00,38.18,31.24,0.0
47877865902,18:15:00,5.71,64.62,32.22
47871573701,18:15:00,11.67,68.79,12.67
